rabbitCount,rabbitEnergy,rabbitRepro,rabbitFatigue,grassCount,grassEnergy,grassRepro,grassFatigue,wolfCount,wolfEnergy,wolfRepro,wolfFatigue
357,154.5,139.8,6.1,8737,1701.0,144.2,8.2,515,582.9,655.1,26.8
366,170.1,139.8,6.0,8775,1698.8,144.1,8.2,521,577.1,655.1,26.8
401,160.0,139.7,6.0,8787,1701.9,144.0,8.2,526,572.5,655.1,26.8
427,132.2,139.5,5.9,8825,1700.9,144.0,8.2,527,581.6,655.1,26.8
441,126.5,139.6,5.9,8858,1700.7,143.9,8.2,535,570.1,655.1,26.8
466,129.9,139.5,5.9,8878,1702.2,143.8,8.2,539,565.1,655.1,26.8
455,133.4,139.4,5.9,8922,1700.1,143.8,8.3,544,560.8,655.1,26.8
478,134.1,139.3,5.9,8955,1700.0,143.7,8.3,548,555.3,655.1,26.8
492,137.1,139.2,5.9,8975,1702.5,143.6,8.2,548,554.1,655.1,26.8
503,137.3,139.2,5.9,9027,1699.2,143.6,8.3,553,549.1,655.1,26.8
507,135.2,139.1,5.9,9030,1704.3,143.6,8.3,553,554.6,655.1,26.8
520,138.1,138.9,5.9,9030,1709.7,143.5,8.2,557,542.5,655.1,26.8
557,148.4,138.8,5.9,9057,1709.2,143.5,8.2,559,534.6,655.1,26.8
585,151.1,138.6,6.0,9058,1713.7,143.4,8.2,562,532.3,655.1,26.8
635,143.7,138.6,6.0,9056,1719.0,143.3,8.2,563,530.0,655.1,26.8
668,146.8,138.6,6.0,9066,1721.4,143.4,8.2,565,527.9,655.1,26.8
678,135.3,138.5,6.0,9061,1726.1,143.3,8.1,567,535.1,655.0,26.8
702,132.0,138.4,6.0,9050,1732.4,143.2,8.1,574,533.5,655.0,26.8
733,132.7,138.2,5.9,9067,1734.1,143.3,8.1,578,531.1,655.0,26.8
760,127.9,138.1,5.9,9064,1739.7,143.3,8.1,579,529.8,655.0,26.8
779,126.6,138.0,6.0,9053,1746.7,143.2,8.0,582,528.6,655.0,26.8
802,129.8,138.0,6.0,9071,1748.2,143.2,8.0,586,525.1,655.0,26.8
827,132.1,138.0,6.0,9055,1755.9,143.3,8.0,588,523.4,655.0,26.8
865,122.3,137.9,6.0,9037,1765.0,143.2,7.9,591,522.4,655.0,26.8
905,121.5,138.0,6.1,9052,1767.2,143.2,7.9,595,518.1,654.9,26.9
932,115.2,138.0,6.1,9049,1772.6,143.2,7.9,600,519.3,654.9,26.9
966,109.0,138.0,6.1,9043,1779.3,143.3,7.9,603,518.1,654.9,26.9
988,108.2,138.1,6.2,9035,1786.2,143.2,7.9,607,515.4,654.9,26.9
986,112.6,138.2,6.2,9049,1789.1,143.3,7.8,612,509.3,654.9,26.9
1008,112.0,138.2,6.2,9033,1797.3,143.3,7.8,613,508.4,654.9,26.9
1014,111.1,138.2,6.3,9032,1802.3,143.3,7.8,604,518.5,654.9,26.9
1026,113.2,138.2,6.3,9039,1806.0,143.3,7.8,604,516.8,654.9,26.9
1056,108.9,138.1,6.3,9016,1816.0,143.2,7.7,604,515.7,654.9,26.9
1059,105.2,138.2,6.3,9019,1821.5,143.2,7.7,605,515.2,654.9,26.9
1061,103.1,138.1,6.3,9041,1821.8,143.3,7.7,604,517.9,654.9,26.9
1060,105.3,138.1,6.4,9040,1827.1,143.3,7.7,602,520.0,654.9,26.9
1056,98.9,138.1,6.4,9051,1830.6,143.3,7.7,602,524.2,654.9,26.9
1049,100.1,138.0,6.4,9094,1826.9,143.3,7.7,607,519.3,654.9,26.9
1018,100.8,137.9,6.5,9097,1832.0,143.3,7.7,606,520.0,654.9,26.9
1010,99.9,137.9,6.5,9128,1832.1,143.4,7.7,601,524.0,654.9,26.9
973,107.0,137.9,6.5,9151,1832.7,143.4,7.7,600,523.1,654.9,26.9
949,113.9,137.9,6.6,9168,1834.1,143.5,7.7,598,524.2,654.9,26.9
954,116.6,137.9,6.7,9186,1835.4,143.5,7.7,601,519.2,654.8,26.9
931,127.4,137.9,6.7,9209,1834.9,143.6,7.7,602,516.9,654.8,26.9
908,130.6,137.9,6.8,9231,1834.3,143.7,7.7,603,520.9,654.8,26.9
873,137.5,137.9,6.8,9250,1834.3,143.7,7.7,605,522.6,654.9,26.9
865,127.4,138.0,6.9,9271,1833.7,143.8,7.7,603,536.3,654.9,26.8
844,132.4,138.0,7.0,9278,1836.4,143.9,7.7,606,532.5,654.9,26.8
852,145.5,138.1,7.1,9275,1838.7,144.1,7.7,599,537.6,654.9,26.8
848,160.4,138.1,7.2,9258,1842.4,144.2,7.7,599,535.7,654.9,26.8
846,173.6,138.1,7.2,9246,1845.9,144.3,7.7,597,534.4,655.0,26.8
851,170.3,138.1,7.3,9221,1851.6,144.5,7.7,599,539.6,654.9,26.8
881,169.6,138.2,7.4,9189,1858.6,144.6,7.8,604,535.6,655.0,26.8
896,172.8,138.1,7.5,9174,1861.7,144.7,7.8,602,541.5,655.0,26.8
898,172.6,138.2,7.5,9138,1869.2,144.8,7.8,606,537.3,655.0,26.8
918,168.1,138.1,7.6,9118,1872.4,144.8,7.8,608,546.5,655.0,26.8
934,162.0,138.1,7.6,9084,1878.5,144.8,7.8,617,550.7,654.9,26.9
924,161.7,138.1,7.6,9069,1882.3,144.9,7.8,623,556.4,654.9,26.9
949,158.1,138.1,7.6,9047,1889.0,144.9,7.8,632,545.5,654.9,26.9
955,152.7,138.1,7.6,9027,1894.7,144.9,7.8,643,540.1,654.9,26.9
951,152.3,138.0,7.6,9000,1900.9,144.9,7.8,650,531.2,654.9,26.9
948,147.9,138.1,7.7,8991,1906.3,144.9,7.8,651,530.0,654.9,26.8
957,152.7,138.0,7.6,8963,1914.1,144.8,7.8,657,526.0,654.9,26.8
946,159.9,138.1,7.6,8943,1919.7,144.8,7.8,659,527.3,654.9,26.8
972,153.8,138.0,7.6,8924,1925.3,144.7,7.8,661,525.9,654.9,26.8
994,145.9,137.8,7.6,8900,1932.0,144.5,7.8,672,522.0,654.9,26.7
993,154.7,137.9,7.6,8869,1939.2,144.3,7.8,678,518.3,654.9,26.8
1004,149.8,137.8,7.6,8855,1943.7,144.1,7.8,685,515.2,654.9,26.7
1014,152.3,137.7,7.7,8815,1952.5,143.9,7.8,694,511.0,655.0,26.7
1023,151.6,137.7,7.7,8796,1958.5,143.7,7.7,697,508.2,655.0,26.7
1032,150.1,137.5,7.7,8774,1964.8,143.5,7.7,698,507.2,655.0,26.7
1047,150.0,137.4,7.7,8751,1970.1,143.2,7.7,701,504.7,655.1,26.7
1089,146.2,137.3,7.7,8704,1982.2,143.0,7.7,709,496.9,655.1,26.7
1079,155.4,137.2,7.7,8686,1985.7,142.8,7.7,706,498.6,655.1,26.6
1092,143.7,137.3,7.7,8664,1990.7,142.6,7.7,695,511.9,655.1,26.6
1079,153.6,137.2,7.7,8634,1995.6,142.4,7.7,697,512.0,655.1,26.6
1098,155.8,137.3,7.7,8617,1997.6,142.1,7.7,703,506.7,655.1,26.6
1113,151.5,137.4,7.7,8595,2000.4,142.0,7.7,704,511.5,655.1,26.6
1107,152.4,137.3,7.7,8547,2010.6,141.8,7.7,713,503.7,655.1,26.6
1088,157.6,137.4,7.8,8532,2013.0,141.7,7.7,717,501.3,655.1,26.6
1082,162.0,137.4,7.9,8509,2017.3,141.6,7.7,717,501.6,655.1,26.5
1080,165.4,137.3,7.9,8481,2022.9,141.5,7.7,717,499.9,655.1,26.5
1092,163.0,137.2,7.9,8469,2024.5,141.4,7.7,717,501.2,655.1,26.5
1096,165.0,137.2,7.9,8438,2028.5,141.4,7.7,721,501.4,655.1,26.5
1112,159.5,137.2,8.0,8404,2035.3,141.3,7.7,728,495.0,655.1,26.4
1103,167.2,137.2,8.0,8404,2032.1,141.2,7.7,729,494.0,655.1,26.4
1081,173.8,137.1,8.0,8373,2036.4,141.1,7.7,731,497.0,655.1,26.4
1090,177.9,137.1,8.0,8355,2037.2,141.1,7.7,725,504.0,655.1,26.4
1111,169.0,137.2,7.9,8335,2040.1,141.1,7.7,733,499.8,655.0,26.4
1133,175.4,137.2,7.9,8301,2043.0,141.1,7.7,730,503.1,655.0,26.4
1158,180.0,137.3,7.9,8264,2048.4,141.2,7.7,737,491.3,655.0,26.3
1164,175.7,137.3,7.9,8251,2048.3,141.2,7.7,732,492.4,654.9,26.3
1184,168.0,137.3,7.8,8230,2051.0,141.3,7.7,731,495.4,654.9,26.2
1196,163.3,137.3,7.8,8206,2054.8,141.4,7.7,729,494.4,654.9,26.1
1207,160.8,137.3,7.8,8189,2057.0,141.5,7.7,734,490.2,654.9,26.1
1198,161.0,137.3,7.7,8173,2058.0,141.6,7.7,736,491.4,654.9,26.0
1202,172.6,137.3,7.7,8166,2055.7,141.7,7.6,727,496.8,654.8,26.0
1192,171.8,137.5,7.7,8165,2053.6,141.7,7.6,723,500.3,654.8,26.0
1206,159.9,137.5,7.7,8150,2055.2,141.8,7.6,720,506.5,654.7,25.9
1251,147.7,137.5,7.7,8138,2058.7,141.9,7.6,719,503.7,654.7,25.9
1265,155.9,137.5,7.8,8109,2063.7,141.9,7.6,714,504.5,654.7,25.9
1280,148.1,137.4,7.8,8105,2061.4,141.9,7.6,711,516.8,654.6,25.8
1292,151.1,137.4,7.8,8099,2060.2,142.1,7.6,714,512.8,654.6,25.8
1299,153.3,137.4,7.9,8056,2070.1,142.1,7.6,712,514.1,654.6,25.8
1289,148.3,137.2,7.9,8036,2073.3,142.2,7.6,716,513.3,654.6,25.7
1309,142.9,137.3,7.9,8021,2074.5,142.3,7.6,719,512.4,654.5,25.8
1315,144.8,137.3,7.9,7981,2082.1,142.4,7.6,719,515.1,654.5,25.8
1329,144.7,137.2,7.9,7956,2087.4,142.5,7.6,715,516.4,654.5,25.8
1348,144.9,137.1,8.0,7928,2092.9,142.6,7.6,708,517.5,654.4,25.7
1388,138.0,137.1,7.9,7904,2098.7,142.7,7.5,713,513.8,654.4,25.8
1422,135.8,137.1,7.9,7861,2109.0,142.7,7.5,701,522.2,654.4,25.8
1453,137.6,137.0,7.9,7829,2116.6,142.7,7.5,698,522.6,654.4,25.8
1483,138.2,137.0,7.9,7782,2128.2,142.7,7.5,694,524.7,654.3,25.8
1501,137.8,136.9,7.9,7731,2140.0,142.7,7.5,694,526.1,654.3,25.7
1507,135.5,137.0,7.9,7708,2146.1,142.7,7.5,692,528.7,654.3,25.8
1525,135.6,136.9,7.8,7659,2156.5,142.7,7.5,691,531.6,654.3,25.8
1542,136.9,136.8,7.8,7589,2173.6,142.6,7.5,696,526.6,654.3,25.8
1555,133.9,136.6,7.7,7568,2177.9,142.6,7.5,699,524.2,654.3,25.8
1555,137.7,136.5,7.8,7507,2192.7,142.7,7.5,701,525.8,654.3,25.9
1571,140.6,136.4,7.8,7459,2201.7,142.8,7.5,697,530.4,654.2,25.9
1580,142.1,136.4,7.8,7428,2205.8,142.8,7.5,701,528.1,654.3,25.9
1583,142.5,136.3,7.8,7379,2217.0,142.9,7.5,708,524.3,654.2,25.9
1568,144.9,136.2,7.8,7319,2231.4,143.0,7.5,708,527.0,654.2,25.9
1568,148.7,136.2,7.8,7292,2234.4,143.1,7.5,709,527.7,654.2,25.9
1587,137.5,136.2,7.9,7249,2245.8,143.2,7.5,713,525.7,654.2,25.9
1573,145.0,136.1,7.9,7182,2260.5,143.3,7.5,719,520.9,654.2,26.0
1586,142.7,136.0,7.9,7152,2266.4,143.4,7.5,717,522.9,654.1,26.0
1578,134.8,135.9,8.0,7103,2276.6,143.5,7.5,718,530.7,654.1,26.0
1570,139.4,135.8,8.0,7032,2293.7,143.6,7.5,718,531.3,654.1,26.0
1575,136.1,135.7,8.1,6965,2312.7,143.7,7.5,729,526.0,654.0,26.0
1537,133.1,135.7,8.1,6950,2317.3,143.8,7.6,729,528.5,654.0,26.0
1492,132.3,135.7,8.1,6909,2331.8,143.8,7.6,737,524.0,653.9,26.0
1454,130.9,135.7,8.2,6889,2339.5,143.9,7.6,734,528.0,653.9,26.0
1414,126.7,135.7,8.2,6845,2354.7,144.0,7.6,741,523.6,653.8,26.0
1372,127.3,135.8,8.2,6821,2364.1,144.1,7.6,750,518.3,653.8,26.0
1322,135.7,136.1,8.2,6813,2365.6,144.2,7.6,753,514.9,653.8,25.9
1297,136.6,136.1,8.2,6800,2369.7,144.4,7.6,757,512.7,653.7,25.9
1268,139.7,136.2,8.1,6759,2383.0,144.5,7.6,751,516.5,653.8,25.8
1233,146.5,136.3,8.1,6740,2388.1,144.7,7.6,750,516.6,653.7,25.8
1214,144.5,136.4,8.1,6745,2386.1,144.8,7.6,752,514.4,653.7,25.8
1198,134.4,136.5,8.1,6736,2390.4,144.9,7.6,760,513.1,653.7,25.8
1198,121.2,136.6,8.1,6718,2395.4,145.0,7.6,761,517.5,653.7,25.8
1168,126.6,136.6,8.0,6724,2389.7,145.1,7.7,764,515.6,653.7,25.7
1143,127.6,136.7,7.9,6734,2387.2,145.2,7.7,771,506.8,653.7,25.7
1106,127.9,137.1,7.8,6724,2390.7,145.3,7.7,777,501.9,653.7,25.7
1075,119.7,137.2,7.7,6726,2390.1,145.3,7.7,775,506.2,653.7,25.7
1030,103.8,137.4,7.6,6736,2387.8,145.3,7.7,781,506.7,653.7,25.7
995,95.4,137.7,7.6,6799,2369.0,145.3,7.7,791,499.6,653.6,25.7
937,91.0,137.6,7.4,6839,2361.2,145.3,7.7,784,502.3,653.6,25.6
920,90.0,137.7,7.4,6890,2350.5,145.3,7.7,785,496.7,653.7,25.6
889,78.2,137.9,7.3,6945,2339.3,145.3,7.7,781,500.6,653.6,25.6
849,78.0,137.9,7.3,7013,2324.7,145.3,7.7,778,498.0,653.6,25.6
785,79.2,138.1,7.2,7065,2315.5,145.3,7.7,769,499.8,653.7,25.7
764,75.7,138.4,7.2,7121,2305.3,145.2,7.7,762,500.5,653.6,25.7
727,79.0,138.7,7.1,7169,2297.1,145.2,7.7,752,503.1,653.6,25.7
702,76.6,139.1,7.1,7223,2287.5,145.1,7.7,747,503.5,653.6,25.8
663,78.3,139.3,7.0,7292,2273.1,145.1,7.7,743,503.0,653.6,25.8
611,76.3,139.7,6.9,7346,2263.8,145.0,7.7,736,507.4,653.6,25.8
566,77.7,139.8,7.0,7392,2257.0,145.0,7.7,727,511.0,653.7,25.9
523,76.9,140.1,7.0,7443,2248.8,145.0,7.7,716,516.9,653.7,25.9
465,83.6,140.3,7.0,7520,2233.0,145.0,7.7,707,523.4,653.8,26.0
426,83.2,140.5,6.9,7570,2225.8,145.0,7.7,703,523.5,653.8,26.1
397,82.6,140.9,6.8,7643,2213.1,145.0,7.7,699,523.9,653.8,26.1
359,84.9,140.9,6.8,7719,2199.2,145.0,7.7,695,525.7,653.8,26.2
332,85.0,141.5,6.8,7795,2185.6,145.0,7.7,687,531.0,653.9,26.2
306,90.4,141.9,7.0,7857,2176.5,145.0,7.7,677,536.8,653.9,26.3
281,99.6,142.3,7.0,7917,2167.9,145.0,7.7,671,540.4,653.9,26.3
244,107.9,142.9,7.0,8022,2148.1,145.0,7.7,663,545.3,654.0,26.4
221,106.2,143.4,7.1,8124,2130.3,145.1,7.8,659,546.6,654.0,26.4
189,113.1,143.7,7.1,8193,2121.8,145.1,7.8,657,545.6,654.0,26.4
172,117.9,143.7,7.2,8278,2109.4,145.2,7.8,657,542.3,654.0,26.5
143,110.1,143.5,7.3,8398,2088.9,145.2,7.8,655,540.2,654.0,26.5
122,111.0,143.7,7.4,8490,2076.0,145.3,7.8,650,541.3,654.0,26.5
105,123.1,144.0,7.5,8567,2066.9,145.3,7.8,643,543.5,654.0,26.4
100,120.1,144.1,7.6,8648,2056.8,145.4,7.8,634,548.6,654.1,26.4
90,104.3,144.0,7.7,8738,2044.9,145.4,7.8,625,556.6,654.1,26.5
88,132.7,143.9,7.6,8831,2032.8,145.5,7.8,618,560.0,654.1,26.4
85,158.3,143.7,7.7,8896,2027.0,145.6,7.8,616,560.0,654.1,26.4
99,156.3,143.6,7.9,8957,2022.3,145.6,7.8,613,560.4,654.1,26.4
100,177.2,144.0,7.9,9040,2012.7,145.7,7.8,610,562.0,654.1,26.4
105,187.0,144.1,8.0,9105,2006.8,145.7,7.9,602,568.1,654.1,26.4
114,198.9,144.4,7.8,9162,2002.6,145.8,7.9,597,571.9,654.2,26.4
120,212.2,144.4,7.7,9224,1996.7,145.9,7.9,596,573.9,654.2,26.4
136,160.2,144.8,7.6,9299,1989.5,145.9,7.9,596,576.4,654.2,26.4
150,175.4,145.2,7.4,9340,1988.6,146.0,7.9,596,576.6,654.2,26.4
177,165.2,145.6,7.2,9397,1984.8,146.1,7.9,594,577.9,654.2,26.4
204,164.1,145.8,7.1,9454,1981.1,146.1,7.9,590,582.0,654.2,26.4
235,167.0,146.2,6.8,9481,1982.9,146.1,7.9,586,585.4,654.2,26.4
279,169.0,146.4,6.8,9510,1984.0,146.2,7.9,584,587.1,654.2,26.4
330,158.3,146.6,6.8,9531,1986.9,146.2,7.9,583,589.1,654.2,26.4
383,147.4,146.7,6.9,9530,1994.0,146.2,7.9,581,591.1,654.2,26.4
439,143.9,146.8,6.9,9558,1995.0,146.2,7.9,585,587.4,654.2,26.5
491,139.4,146.9,6.8,9564,2000.2,146.3,7.9,584,589.9,654.2,26.5
534,137.6,146.9,6.9,9549,2009.4,146.3,7.9,588,589.4,654.2,26.5
580,142.6,146.8,6.9,9534,2017.9,146.3,7.9,590,588.9,654.2,26.6
616,144.3,146.8,7.0,9539,2022.0,146.3,7.9,590,591.8,654.2,26.6
647,140.9,146.8,7.1,9530,2029.1,146.4,7.9,589,597.1,654.2,26.6
682,140.4,146.6,7.1,9527,2034.3,146.5,7.9,595,592.8,654.2,26.6
729,137.2,146.6,7.2,9516,2041.8,146.5,7.9,599,591.0,654.2,26.7
761,131.3,146.5,7.3,9478,2054.5,146.5,7.9,604,590.3,654.2,26.7
793,135.6,146.5,7.3,9452,2063.9,146.6,7.9,613,585.2,654.1,26.8
814,137.8,146.6,7.4,9428,2072.5,146.7,7.9,618,585.9,654.1,26.8
836,143.1,146.6,7.4,9380,2084.9,146.8,8.0,626,582.8,654.0,26.8
849,150.4,146.6,7.5,9361,2090.0,146.8,8.0,635,580.5,654.1,26.9
869,155.2,146.6,7.6,9320,2101.2,146.9,8.0,643,576.1,654.0,26.9
873,156.0,146.6,7.6,9321,2102.4,147.0,8.0,650,572.5,654.0,26.9
875,154.0,146.6,7.6,9302,2107.4,147.0,8.0,654,574.0,654.0,26.9
875,150.8,146.7,7.5,9285,2112.5,147.1,8.0,669,567.8,654.0,26.9
876,151.4,146.7,7.4,9284,2112.8,147.1,8.0,677,568.3,653.9,27.0
860,152.8,146.9,7.2,9263,2118.5,147.1,8.0,693,559.7,653.9,27.0
845,137.4,147.0,7.1,9258,2122.1,147.1,8.0,704,559.8,653.9,27.0
825,138.0,147.2,7.0,9258,2125.1,147.2,8.0,710,557.3,653.9,27.0
814,137.4,147.2,6.9,9252,2129.7,147.2,8.0,716,551.0,653.9,27.0
812,138.5,147.1,6.9,9252,2132.4,147.2,8.0,720,548.8,654.0,27.0
816,144.0,147.0,6.8,9231,2139.7,147.2,8.0,721,544.3,654.0,27.0
813,147.1,147.0,6.8,9217,2145.4,147.1,8.0,722,543.2,654.0,27.0
856,154.1,147.1,6.8,9217,2147.5,147.1,8.0,723,540.3,654.0,26.9
880,154.5,147.1,6.8,9200,2154.0,147.0,8.0,720,541.6,653.9,26.9
879,155.2,147.2,6.9,9174,2162.9,146.9,8.0,720,540.9,653.9,26.9
916,150.7,147.2,7.0,9159,2169.2,146.8,8.0,728,532.5,654.0,26.8
923,151.0,147.4,7.1,9152,2172.8,146.7,8.0,726,535.0,654.0,26.8
935,145.3,147.4,7.1,9161,2173.4,146.5,8.0,726,536.0,654.0,26.8
950,141.5,147.4,7.1,9157,2177.7,146.4,8.0,726,537.6,654.0,26.7
972,128.8,147.5,7.1,9151,2183.0,146.3,8.0,729,538.3,654.0,26.7
969,123.4,147.4,7.2,9144,2188.5,146.2,8.0,725,540.5,654.1,26.7
968,131.0,147.3,7.3,9154,2188.9,146.0,8.0,722,542.8,654.1,26.6
982,127.9,147.4,7.3,9129,2197.1,145.8,8.0,723,548.5,654.1,26.6
998,129.9,147.2,7.4,9131,2199.8,145.7,8.0,719,551.2,654.1,26.6
997,130.9,147.2,7.4,9107,2208.6,145.5,8.0,718,551.9,654.2,26.6
1037,134.1,147.1,7.4,9055,2223.8,145.3,8.0,717,551.0,654.2,26.6
1051,134.1,147.0,7.5,9059,2226.0,145.2,7.9,719,548.9,654.2,26.6
1047,134.6,147.0,7.5,9044,2232.6,145.0,7.9,713,553.6,654.2,26.6
1071,136.0,146.8,7.7,8990,2247.7,144.9,7.9,712,553.4,654.2,26.5
1100,140.8,146.7,7.7,8965,2254.3,144.7,7.9,709,556.9,654.2,26.5
1115,148.2,146.6,7.8,8929,2263.7,144.5,7.9,709,556.9,654.2,26.6
1129,143.1,146.5,7.9,8894,2271.1,144.4,7.9,710,566.3,654.2,26.5
1156,141.8,146.5,8.0,8842,2282.8,144.2,7.9,708,566.7,654.2,26.5
1171,142.0,146.5,8.0,8793,2294.8,144.1,7.8,718,559.9,654.1,26.5
1177,145.7,146.5,8.0,8699,2316.3,143.9,7.8,727,556.9,654.1,26.5
1168,154.2,146.5,8.1,8677,2317.5,143.8,7.8,741,552.0,654.0,26.5
1156,155.8,146.4,8.0,8625,2329.2,143.9,7.8,746,554.0,653.9,26.5
1144,155.6,146.6,8.0,8574,2339.9,143.9,7.8,754,551.5,653.9,26.5
1156,158.8,146.6,8.0,8543,2346.5,144.0,7.8,756,551.9,653.8,26.5
1170,149.9,146.5,8.0,8512,2352.2,144.1,7.8,763,556.9,653.8,26.6
1190,130.8,146.5,8.0,8492,2358.0,144.2,7.8,765,563.5,653.8,26.6
1209,137.3,146.5,8.0,8447,2369.0,144.3,7.8,765,563.1,653.8,26.5
1244,150.5,146.3,8.0,8379,2382.9,144.3,7.7,764,565.5,653.8,26.5
1265,147.5,146.1,8.0,8316,2397.2,144.4,7.7,768,563.3,653.8,26.5
1286,155.1,146.0,8.0,8262,2408.2,144.6,7.7,783,554.1,653.8,26.6
1287,153.1,145.9,8.0,8189,2423.7,144.7,7.7,788,555.8,653.8,26.6
1291,152.9,145.9,8.1,8111,2441.6,144.8,7.7,799,549.2,653.7,26.5
1287,159.4,145.9,8.1,8054,2450.5,145.0,7.7,805,551.6,653.8,26.5
1286,157.6,145.9,8.1,7980,2469.0,145.2,7.7,808,553.3,653.8,26.5
1306,165.5,145.9,8.2,7891,2487.9,145.5,7.6,810,554.1,653.8,26.5
1310,160.5,145.9,8.3,7806,2506.1,145.6,7.6,819,554.9,653.8,26.6
1318,164.7,145.8,8.3,7703,2530.6,145.9,7.6,827,549.4,653.7,26.6
1336,167.1,146.0,8.3,7627,2547.3,146.1,7.6,839,545.0,653.7,26.6
1325,166.9,145.9,8.4,7548,2565.4,146.4,7.6,848,544.3,653.7,26.6
1309,170.4,146.2,8.4,7456,2586.4,146.5,7.6,863,539.8,653.6,26.6
1302,174.6,146.1,8.5,7374,2604.5,146.7,7.6,869,541.3,653.6,26.6
1304,170.6,146.1,8.5,7329,2612.0,146.9,7.6,889,531.7,653.6,26.6
1297,160.1,146.1,8.6,7261,2629.1,147.1,7.6,895,530.6,653.6,26.7
1283,164.5,146.1,8.6,7209,2639.9,147.2,7.6,903,525.9,653.6,26.6
1295,150.1,146.1,8.6,7143,2658.6,147.4,7.6,909,527.5,653.6,26.6
1259,139.9,146.1,8.7,7118,2664.9,147.5,7.6,912,529.3,653.6,26.6
1237,135.9,146.3,8.7,7067,2681.7,147.6,7.6,925,520.4,653.6,26.6
1217,140.9,146.4,8.8,7014,2696.7,147.7,7.7,926,518.8,653.5,26.6
1212,141.4,146.4,8.9,6942,2720.6,147.6,7.7,931,513.5,653.5,26.6
1195,142.2,146.3,8.9,6898,2731.3,147.6,7.7,936,514.4,653.6,26.6
1168,145.6,146.2,8.9,6860,2743.1,147.5,7.7,932,515.1,653.7,26.5
1154,139.3,146.3,8.9,6805,2760.3,147.2,7.7,932,519.8,653.7,26.5
1142,139.0,146.3,9.0,6772,2771.2,147.1,7.7,930,518.3,653.7,26.5
1150,136.2,146.2,9.1,6728,2786.7,146.9,7.7,927,515.8,653.7,26.5
1162,133.6,146.3,9.2,6662,2811.4,146.6,7.7,916,517.7,653.7,26.5
1199,138.0,146.4,9.2,6606,2831.9,146.4,7.7,908,518.3,653.7,26.5
1199,140.1,146.4,9.2,6551,2852.9,146.0,7.7,908,514.6,653.7,26.5
1221,141.0,146.3,9.3,6512,2865.5,145.9,7.7,906,512.2,653.7,26.4
1227,143.9,146.3,9.4,6442,2891.0,145.7,7.7,898,515.7,653.7,26.4
1205,147.1,146.4,9.4,6393,2909.5,145.4,7.7,887,519.8,653.7,26.4
1189,148.0,146.4,9.4,6370,2916.5,145.3,7.7,878,523.8,653.8,26.4
1159,149.4,146.5,9.3,6342,2926.5,145.3,7.7,872,520.9,653.7,26.4
1144,142.0,146.5,9.3,6320,2933.8,145.2,7.7,861,528.1,653.8,26.4
1096,130.5,146.6,9.2,6332,2926.7,145.1,7.7,862,530.8,653.8,26.4
1030,133.1,146.6,9.2,6312,2931.7,145.0,7.7,862,531.6,653.8,26.4
977,127.2,146.7,9.0,6320,2925.3,144.8,7.7,863,534.5,653.8,26.4
942,115.0,146.7,9.0,6321,2920.1,144.7,7.7,866,535.4,653.8,26.5
884,121.0,146.7,8.8,6332,2910.8,144.6,7.7,866,535.0,653.8,26.5
835,108.5,146.6,8.9,6344,2900.5,144.5,7.8,864,545.1,653.8,26.5
781,94.8,146.7,8.9,6345,2903.1,144.4,7.8,876,535.0,653.8,26.5
696,99.0,146.6,9.0,6339,2905.8,144.3,7.8,874,533.7,653.9,26.5
614,99.9,146.6,9.2,6355,2900.8,144.3,7.8,868,536.7,653.9,26.6
546,94.8,146.7,9.3,6361,2902.1,144.2,7.8,872,533.5,654.0,26.6
505,100.1,146.7,9.3,6364,2905.9,144.2,7.8,869,530.8,654.0,26.6
444,101.6,146.7,9.4,6389,2900.8,144.2,7.8,869,527.7,654.1,26.6
425,106.5,146.7,9.6,6424,2890.4,144.2,7.8,868,523.0,654.1,26.6
387,99.3,146.9,9.5,6441,2890.0,144.3,7.8,860,523.2,654.2,26.6
345,82.6,146.9,9.5,6484,2876.3,144.3,7.9,854,527.2,654.2,26.5
308,75.4,146.9,9.6,6533,2861.7,144.4,7.9,855,523.2,654.2,26.5
263,87.8,147.3,9.1,6566,2854.9,144.4,7.9,844,525.7,654.2,26.5
227,87.0,147.3,9.1,6615,2841.6,144.4,7.9,833,529.7,654.3,26.5
209,92.8,147.5,9.0,6672,2825.7,144.4,7.9,823,529.0,654.4,26.5
191,106.1,147.3,9.1,6719,2813.8,144.5,7.9,811,531.3,654.4,26.4
173,101.7,147.1,9.6,6781,2796.1,144.4,7.9,792,540.3,654.5,26.4
177,123.8,146.9,10.0,6825,2786.2,144.4,7.9,777,544.4,654.5,26.4
166,128.7,146.9,10.4,6869,2776.9,144.3,7.9,764,548.8,654.5,26.4
180,127.2,146.8,10.9,6912,2767.2,144.2,7.9,754,552.2,654.5,26.4
189,135.7,146.7,11.5,6959,2756.3,144.0,7.9,744,555.0,654.5,26.3
214,131.8,146.8,11.7,6994,2750.2,143.9,7.9,729,562.3,654.5,26.3
237,143.3,147.1,11.8,7026,2743.9,143.8,7.9,717,569.9,654.4,26.3
262,152.2,147.0,11.9,7056,2738.5,143.6,7.9,708,573.6,654.4,26.3
275,150.8,147.2,11.8,7049,2747.1,143.5,7.9,693,585.3,654.4,26.3
312,139.4,147.2,11.7,7093,2737.3,143.3,7.9,681,592.9,654.3,26.3
